date,county,city,age_group,population,atleast_onedose,fully_vaccinated,boosted,boosted_second,partially_vaccinated
2022-03-29,Norfolk,Wellesley,75+ Years,2135,2361,2077,1739,,284
2022-03-29,Norfolk,Wellesley,Total,29713,26797,23026,14996,,3771
2022-04-05,Suffolk,Chelsea,5-11 Years,3144,2062,1439,1,,623
2022-04-05,Suffolk,Chelsea,12-15 Years,1768,2215,1826,323,,389
2022-04-05,Suffolk,Chelsea,16-19 Years,1762,2244,1718,462,,526
2022-04-05,Suffolk,Chelsea,20-29 Years,6170,6863,5418,1579,,1445
2022-04-05,Suffolk,Chelsea,30-49 Years,11744,13988,11561,4627,,2427
2022-04-05,Suffolk,Chelsea,50-64 Years,5861,7040,5996,3458,,1044
2022-04-05,Suffolk,Chelsea,65-74 Years,2092,2516,2223,1556,,293
2022-04-05,Suffolk,Chelsea,75+ Years,1471,1669,1460,1062,,209
2022-04-05,Suffolk,Chelsea,Total,36918,38598,31641,13068,,6957
2022-04-05,Suffolk,Revere,5-11 Years,4263,2178,1725,4,,453
2022-04-05,Suffolk,Revere,12-15 Years,2613,2505,2191,338,,314
2022-04-05,Suffolk,Revere,16-19 Years,2844,2703,2316,753,,387
2022-04-05,Suffolk,Revere,20-29 Years,8303,8817,7273,2397,,1544
2022-04-05,Suffolk,Revere,30-49 Years,17705,18499,15914,6438,,2585
2022-04-05,Suffolk,Revere,50-64 Years,12184,11213,9995,5765,,1218
2022-04-05,Suffolk,Revere,65-74 Years,5047,4731,4258,3063,,473
2022-04-05,Suffolk,Revere,75+ Years,4312,3475,3021,2238,,454
2022-04-05,Suffolk,Revere,Total,60849,54121,46693,20996,,7428
2022-04-05,Middlesex,Newton,5-11 Years,7107,6849,6316,10,,533
2022-04-05,Middlesex,Newton,12-15 Years,4932,6017,5414,2820,,603
2022-04-05,Middlesex,Newton,16-19 Years,8329,5915,5051,3309,,864
2022-04-05,Middlesex,Newton,20-29 Years,12487,10960,8777,5062,,2183
2022-04-05,Middlesex,Newton,30-49 Years,19706,22837,20060,14021,,2777
2022-04-05,Middlesex,Newton,50-64 Years,17494,19915,17854,13864,,2061
2022-04-05,Middlesex,Newton,65-74 Years,9938,11505,10210,8353,,1295
2022-04-05,Middlesex,Newton,75+ Years,7438,8591,7612,6424,,979
2022-04-05,Middlesex,Newton,Total,91690,92591,81294,53863,,11297
2022-04-05,Norfolk,Wellesley,5-11 Years,2692,2262,2001,1,,261
2022-04-05,Norfolk,Wellesley,12-15 Years,1831,2024,1876,881,,148
2022-04-05,Norfolk,Wellesley,16-19 Years,3319,2518,1993,1293,,525
2022-04-05,Norfolk,Wellesley,20-29 Years,4462,3656,2645,1478,,1011
2022-04-05,Norfolk,Wellesley,30-49 Years,5413,5372,4778,3448,,594
2022-04-05,Norfolk,Wellesley,50-64 Years,5510,6039,5458,4371,,581
2022-04-05,Norfolk,Wellesley,65-74 Years,2621,2577,2226,1841,,351
2022-04-05,Norfolk,Wellesley,75+ Years,2135,2369,2083,1749,,286
2022-04-05,Norfolk,Wellesley,Total,29713,26819,23060,15062,,3759
2022-04-12,Suffolk,Chelsea,5-11 Years,3144,2079,1456,1,,623
2022-04-12,Suffolk,Chelsea,12-15 Years,1768,2230,1831,338,,399
2022-04-12,Suffolk,Chelsea,16-19 Years,1762,2252,1721,468,,531
2022-04-12,Suffolk,Chelsea,20-29 Years,6170,6882,5424,1592,,1458
2022-04-12,Suffolk,Chelsea,30-49 Years,11744,13993,11572,4655,,2421
2022-04-12,Suffolk,Chelsea,50-64 Years,5861,7049,6003,3488,,1046
2022-04-12,Suffolk,Chelsea,65-74 Years,2092,2514,2226,1567,,288
2022-04-12,Suffolk,Chelsea,75+ Years,1471,1677,1466,1074,,211
2022-04-12,Suffolk,Chelsea,Total,36918,38677,31699,13183,,6978
2022-04-12,Suffolk,Revere,5-11 Years,4263,2199,1748,4,,451
2022-04-12,Suffolk,Revere,12-15 Years,2613,2513,2196,346,,317
2022-04-12,Suffolk,Revere,16-19 Years,2844,2713,2318,769,,395
2022-04-12,Suffolk,Revere,20-29 Years,8303,8821,7277,2425,,1544
2022-04-12,Suffolk,Revere,30-49 Years,17705,18517,15916,6485,,2601
2022-04-12,Suffolk,Revere,50-64 Years,12184,11222,10006,5810,,1216
2022-04-12,Suffolk,Revere,65-74 Years,5047,4734,4267,3085,,467
2022-04-12,Suffolk,Revere,75+ Years,4312,3476,3027,2259,,449
2022-04-12,Suffolk,Revere,Total,60849,54195,46755,21183,,7440
2022-04-12,Middlesex,Newton,5-11 Years,7107,6860,6327,11,,533
2022-04-12,Middlesex,Newton,12-15 Years,4932,6024,5423,2841,,601
2022-04-12,Middlesex,Newton,16-19 Years,8329,5919,5051,3318,,868
2022-04-12,Middlesex,Newton,20-29 Years,12487,10950,8782,5085,,2168
2022-04-12,Middlesex,Newton,30-49 Years,19706,22841,20073,14079,,2768
2022-04-12,Middlesex,Newton,50-64 Years,17494,19936,17901,13955,,2035
2022-04-12,Middlesex,Newton,65-74 Years,9938,11533,10272,8433,,1261
2022-04-12,Middlesex,Newton,75+ Years,7438,8615,7645,6485,,970
2022-04-12,Middlesex,Newton,Total,91690,92680,81474,54207,,11206
2022-04-12,Norfolk,Wellesley,5-11 Years,2692,2266,2006,2,,260
2022-04-12,Norfolk,Wellesley,12-15 Years,1831,2024,1878,888,,146
2022-04-12,Norfolk,Wellesley,16-19 Years,3319,2519,1994,1300,,525
2022-04-12,Norfolk,Wellesley,20-29 Years,4462,3653,2643,1478,,1010
2022-04-12,Norfolk,Wellesley,30-49 Years,5413,5379,4783,3459,,596
2022-04-12,Norfolk,Wellesley,50-64 Years,5510,6046,5471,4402,,575
2022-04-12,Norfolk,Wellesley,65-74 Years,2621,2576,2236,1858,,340
2022-04-12,Norfolk,Wellesley,75+ Years,2135,2358,2090,1777,,268
2022-04-12,Norfolk,Wellesley,Total,29713,26823,23101,15164,,3722
2022-04-19,Suffolk,Chelsea,5-11 Years,3144,2089,1481,1,,608
2022-04-19,Suffolk,Chelsea,12-15 Years,1768,2234,1837,343,,397
2022-04-19,Suffolk,Chelsea,16-19 Years,1762,2256,1725,477,,531
2022-04-19,Suffolk,Chelsea,20-29 Years,6170,6893,5433,1609,,1460
2022-04-19,Suffolk,Chelsea,30-49 Years,11744,13984,11575,4696,,2409
2022-04-19,Suffolk,Chelsea,50-64 Years,5861,7051,6010,3508,,1041
2022-04-19,Suffolk,Chelsea,65-74 Years,2092,2510,2223,1579,,287
2022-04-19,Suffolk,Chelsea,75+ Years,1471,1676,1467,1079,,209
2022-04-19,Suffolk,Chelsea,Total,36918,38694,31751,13292,,6943
2022-04-19,Suffolk,Revere,5-11 Years,4263,2209,1764,4,,445
2022-04-19,Suffolk,Revere,12-15 Years,2613,2514,2201,357,,313
2022-04-19,Suffolk,Revere,16-19 Years,2844,2717,2324,775,,393
2022-04-19,Suffolk,Revere,20-29 Years,8303,8826,7288,2439,,1538
2022-04-19,Suffolk,Revere,30-49 Years,17705,18529,15930,6533,,2599
2022-04-19,Suffolk,Revere,50-64 Years,12184,11218,10005,5836,,1213
2022-04-19,Suffolk,Revere,65-74 Years,5047,4731,4271,3108,,460
2022-04-19,Suffolk,Revere,75+ Years,4312,3479,3032,2274,,447
2022-04-19,Suffolk,Revere,Total,60849,54223,46815,21326,,7408
2022-04-19,Middlesex,Newton,5-11 Years,7107,6873,6337,11,,536
2022-04-19,Middlesex,Newton,12-15 Years,4932,6024,5426,2864,,598
2022-04-19,Middlesex,Newton,16-19 Years,8329,5908,5052,3336,,856
2022-04-19,Middlesex,Newton,20-29 Years,12487,10956,8793,5100,,2163
2022-04-19,Middlesex,Newton,30-49 Years,19706,22845,20085,14109,,2760
2022-04-19,Middlesex,Newton,50-64 Years,17494,19959,17935,14034,,2024
2022-04-19,Middlesex,Newton,65-74 Years,9938,11551,10300,8504,,1251
2022-04-19,Middlesex,Newton,75+ Years,7438,8647,7671,6551,,976
2022-04-19,Middlesex,Newton,Total,91690,92765,81599,54509,,11166
2022-04-19,Norfolk,Wellesley,5-11 Years,2692,2269,2008,2,,261
2022-04-19,Norfolk,Wellesley,12-15 Years,1831,2025,1878,895,,147
2022-04-19,Norfolk,Wellesley,16-19 Years,3319,2514,1995,1307,,519
2022-04-19,Norfolk,Wellesley,20-29 Years,4462,3652,2643,1485,,1009
2022-04-19,Norfolk,Wellesley,30-49 Years,5413,5381,4785,3467,,596
2022-04-19,Norfolk,Wellesley,50-64 Years,5510,6048,5468,4414,,580
2022-04-19,Norfolk,Wellesley,65-74 Years,2621,2581,2247,1867,,334
2022-04-19,Norfolk,Wellesley,75+ Years,2135,2366,2093,1788,,273
2022-04-19,Norfolk,Wellesley,Total,29713,26838,23117,15225,,3721
2022-04-26,Suffolk,Chelsea,5-11 Years,3144,2108,1495,1,,613
2022-04-26,Suffolk,Chelsea,12-15 Years,1768,2236,1844,357,,392
2022-04-26,Suffolk,Chelsea,16-19 Years,1762,2255,1724,483,,531
2022-04-26,Suffolk,Chelsea,20-29 Years,6170,6902,5439,1619,,1463
2022-04-26,Suffolk,Chelsea,30-49 Years,11744,13984,11591,4750,,2393
2022-04-26,Suffolk,Chelsea,50-64 Years,5861,7052,6016,3525,,1036
2022-04-26,Suffolk,Chelsea,65-74 Years,2092,2514,2221,1585,,293
2022-04-26,Suffolk,Chelsea,75+ Years,1471,1680,1469,1087,,211
2022-04-26,Suffolk,Chelsea,Total,36918,38732,31799,13407,,6933
2022-04-26,Suffolk,Revere,5-11 Years,4263,2223,1785,4,,438
2022-04-26,Suffolk,Revere,12-15 Years,2613,2521,2206,373,,315
2022-04-26,Suffolk,Revere,16-19 Years,2844,2719,2330,788,,389
2022-04-26,Suffolk,Revere,20-29 Years,8303,8834,7294,2469,,1540
2022-04-26,Suffolk,Revere,30-49 Years,17705,18552,15936,6574,,2616
2022-04-26,Suffolk,Revere,50-64 Years,12184,11223,10012,5868,,1211
2022-04-26,Suffolk,Revere,65-74 Years,5047,4727,4271,3128,,456
2022-04-26,Suffolk,Revere,75+ Years,4312,3482,3036,2289,,446
2022-04-26,Suffolk,Revere,Total,60849,54281,46870,21493,,7411
2022-04-26,Middlesex,Newton,5-11 Years,7107,6887,6348,12,,539
2022-04-26,Middlesex,Newton,12-15 Years,4932,6019,5426,2896,,593
2022-04-26,Middlesex,Newton,16-19 Years,8329,5906,5054,3348,,852
2022-04-26,Middlesex,Newton,20-29 Years,12487,10951,8792,5113,,2159
2022-04-26,Middlesex,Newton,30-49 Years,19706,22845,20094,14154,,2751
2022-04-26,Middlesex,Newton,50-64 Years,17494,19980,17954,14103,,2026
2022-04-26,Middlesex,Newton,65-74 Years,9938,11572,10345,8578,,1227
2022-04-26,Middlesex,Newton,75+ Years,7438,8674,7709,6609,,965
2022-04-26,Middlesex,Newton,Total,91690,92836,81722,54813,,11114
2022-04-26,Norfolk,Wellesley,5-11 Years,2692,2269,2011,2,,258
2022-04-26,Norfolk,Wellesley,12-15 Years,1831,2029,1881,901,,148
2022-04-26,Norfolk,Wellesley,16-19 Years,3319,2518,1997,1310,,521
2022-04-26,Norfolk,Wellesley,20-29 Years,4462,3657,2644,1492,,1013
2022-04-26,Norfolk,Wellesley,30-49 Years,5413,5391,4790,3471,,601
2022-04-26,Norfolk,Wellesley,50-64 Years,5510,6061,5485,4435,,576
2022-04-26,Norfolk,Wellesley,65-74 Years,2621,2590,2265,1893,,325
2022-04-26,Norfolk,Wellesley,75+ Years,2135,2366,2093,1789,,273
2022-04-26,Norfolk,Wellesley,Total,29713,26883,23166,15293,,3717
2022-05-03,Suffolk,Chelsea,5-11 Years,3144,2125,1506,1,,619
2022-05-03,Suffolk,Chelsea,12-15 Years,1768,2244,1854,363,,390
2022-05-03,Suffolk,Chelsea,16-19 Years,1762,2259,1726,494,,533
2022-05-03,Suffolk,Chelsea,20-29 Years,6170,6921,5449,1631,,1472
2022-05-03,Suffolk,Chelsea,30-49 Years,11744,13989,11598,4788,,2391
2022-05-03,Suffolk,Chelsea,50-64 Years,5861,7063,6020,3556,,1043
2022-05-03,Suffolk,Chelsea,65-74 Years,2092,2521,2226,1597,,295
2022-05-03,Suffolk,Chelsea,75+ Years,1471,1707,1473,1097,,234
2022-05-03,Suffolk,Chelsea,Total,36918,38830,31852,13527,,6978
2022-05-03,Suffolk,Revere,5-11 Years,4263,2243,1797,4,,446
2022-05-03,Suffolk,Revere,12-15 Years,2613,2528,2216,383,,312
2022-05-03,Suffolk,Revere,16-19 Years,2844,2723,2333,799,,390
2022-05-03,Suffolk,Revere,20-29 Years,8303,8848,7298,2490,,1550
2022-05-03,Suffolk,Revere,30-49 Years,17705,18562,15944,6602,,2618
2022-05-03,Suffolk,Revere,50-64 Years,12184,11228,10012,5898,,1216
2022-05-03,Suffolk,Revere,65-74 Years,5047,4727,4272,3135,,455
2022-05-03,Suffolk,Revere,75+ Years,4312,3488,3041,2306,,447
2022-05-03,Suffolk,Revere,Total,60849,54347,46913,21617,,7434
2022-05-03,Middlesex,Newton,5-11 Years,7107,6898,6364,12,,534
2022-05-03,Middlesex,Newton,12-15 Years,4932,6023,5430,2909,,593
2022-05-03,Middlesex,Newton,16-19 Years,8329,5912,5056,3353,,856
2022-05-03,Middlesex,Newton,20-29 Years,12487,10956,8803,5135,,2153
2022-05-03,Middlesex,Newton,30-49 Years,19706,22851,20102,14183,,2749
2022-05-03,Middlesex,Newton,50-64 Years,17494,20039,18007,14175,,2032
2022-05-03,Middlesex,Newton,65-74 Years,9938,11599,10376,8617,,1223
2022-05-03,Middlesex,Newton,75+ Years,7438,8758,7747,6691,,1011
2022-05-03,Middlesex,Newton,Total,91690,93038,81885,55075,,11153
2022-05-03,Norfolk,Wellesley,5-11 Years,2692,2274,2017,2,,257
2022-05-03,Norfolk,Wellesley,12-15 Years,1831,2032,1880,906,,152
2022-05-03,Norfolk,Wellesley,16-19 Years,3319,2515,1997,1317,,518
2022-05-03,Norfolk,Wellesley,20-29 Years,4462,3657,2641,1498,,1016
2022-05-03,Norfolk,Wellesley,30-49 Years,5413,5384,4785,3475,,599
2022-05-03,Norfolk,Wellesley,50-64 Years,5510,6070,5494,4457,,576
2022-05-03,Norfolk,Wellesley,65-74 Years,2621,2590,2273,1898,,317
2022-05-03,Norfolk,Wellesley,75+ Years,2135,2366,2093,1796,,273
2022-05-03,Norfolk,Wellesley,Total,29713,26890,23180,15349,,3710
2022-05-10,Suffolk,Chelsea,5-11 Years,3144,2143,1520,1,,623
2022-05-10,Suffolk,Chelsea,12-15 Years,1768,2239,1854,369,,385
2022-05-10,Suffolk,Chelsea,16-19 Years,1762,2263,1730,502,,533
2022-05-10,Suffolk,Chelsea,20-29 Years,6170,6927,5459,1645,,1468
2022-05-10,Suffolk,Chelsea,30-49 Years,11744,13984,11599,4828,,2385
2022-05-10,Suffolk,Chelsea,50-64 Years,5861,7065,6020,3584,,1045
2022-05-10,Suffolk,Chelsea,65-74 Years,2092,2521,2226,1603,,295
2022-05-10,Suffolk,Chelsea,75+ Years,1471,1710,1474,1104,,236
2022-05-10,Suffolk,Chelsea,Total,36918,38853,31882,13636,,6971
2022-05-10,Suffolk,Revere,5-11 Years,4263,2268,1807,4,,461
2022-05-10,Suffolk,Revere,12-15 Years,2613,2546,2227,395,,319
2022-05-10,Suffolk,Revere,16-19 Years,2844,2729,2336,813,,393
2022-05-10,Suffolk,Revere,20-29 Years,8303,8862,7306,2507,,1556
2022-05-10,Suffolk,Revere,30-49 Years,17705,18568,15951,6635,,2617
2022-05-10,Suffolk,Revere,50-64 Years,12184,11236,10012,5924,,1224
2022-05-10,Suffolk,Revere,65-74 Years,5047,4726,4279,3152,,447
2022-05-10,Suffolk,Revere,75+ Years,4312,3490,3052,2317,,438
2022-05-10,Suffolk,Revere,Total,60849,54425,46970,21747,,7455
2022-05-10,Middlesex,Newton,5-11 Years,7107,6910,6373,12,,537
2022-05-10,Middlesex,Newton,12-15 Years,4932,6026,5432,2939,,594
2022-05-10,Middlesex,Newton,16-19 Years,8329,5917,5058,3356,,859
2022-05-10,Middlesex,Newton,20-29 Years,12487,10973,8812,5149,,2161
2022-05-10,Middlesex,Newton,30-49 Years,19706,22864,20113,14214,,2751
2022-05-10,Middlesex,Newton,50-64 Years,17494,20047,18037,14214,,2010
2022-05-10,Middlesex,Newton,65-74 Years,9938,11600,10385,8644,,1215
2022-05-10,Middlesex,Newton,75+ Years,7438,8792,7769,6724,,1023
2022-05-10,Middlesex,Newton,Total,91690,93131,81979,55252,,11152
2022-05-10,Norfolk,Wellesley,5-11 Years,2692,2282,2019,2,,263
2022-05-10,Norfolk,Wellesley,12-15 Years,1831,2034,1880,910,,154
2022-05-10,Norfolk,Wellesley,16-19 Years,3319,2517,1998,1324,,519
2022-05-10,Norfolk,Wellesley,20-29 Years,4462,3653,2642,1501,,1011
2022-05-10,Norfolk,Wellesley,30-49 Years,5413,5387,4788,3484,,599
2022-05-10,Norfolk,Wellesley,50-64 Years,5510,6071,5509,4472,,562
2022-05-10,Norfolk,Wellesley,65-74 Years,2621,2586,2279,1915,,307
2022-05-10,Norfolk,Wellesley,75+ Years,2135,2376,2105,1810,,271
2022-05-10,Norfolk,Wellesley,Total,29713,26908,23220,15418,,3688
2022-05-17,Suffolk,Chelsea,5-11 Years,3144,2173,1534,1,,639
2022-05-17,Suffolk,Chelsea,12-15 Years,1768,2251,1863,377,,388
2022-05-17,Suffolk,Chelsea,16-19 Years,1762,2276,1734,514,,542
2022-05-17,Suffolk,Chelsea,20-29 Years,6170,6933,5467,1664,,1466
2022-05-17,Suffolk,Chelsea,30-49 Years,11744,14001,11605,4867,,2396
2022-05-17,Suffolk,Chelsea,50-64 Years,5861,7066,6026,3602,,1040
2022-05-17,Suffolk,Chelsea,65-74 Years,2092,2529,2229,1610,,300
2022-05-17,Suffolk,Chelsea,75+ Years,1471,1709,1479,1120,,230
2022-05-17,Suffolk,Chelsea,Total,36918,38939,31937,13755,,7002
2022-05-17,Suffolk,Revere,5-11 Years,4263,2284,1814,4,,470
2022-05-17,Suffolk,Revere,12-15 Years,2613,2553,2228,402,,325
2022-05-17,Suffolk,Revere,16-19 Years,2844,2736,2341,828,,395
2022-05-17,Suffolk,Revere,20-29 Years,8303,8878,7324,2528,,1554
2022-05-17,Suffolk,Revere,30-49 Years,17705,18591,15958,6673,,2633
2022-05-17,Suffolk,Revere,50-64 Years,12184,11252,10023,5963,,1229
2022-05-17,Suffolk,Revere,65-74 Years,5047,4742,4282,3166,,460
2022-05-17,Suffolk,Revere,75+ Years,4312,3528,3059,2332,,469
2022-05-17,Suffolk,Revere,Total,60849,54564,47029,21896,,7535
2022-05-17,Middlesex,Newton,5-11 Years,7107,6923,6390,12,,533
2022-05-17,Middlesex,Newton,12-15 Years,4932,6031,5435,2978,,596
2022-05-17,Middlesex,Newton,16-19 Years,8329,5927,5063,3371,,864
2022-05-17,Middlesex,Newton,20-29 Years,12487,10976,8820,5162,,2156
2022-05-17,Middlesex,Newton,30-49 Years,19706,22872,20118,14237,,2754
2022-05-17,Middlesex,Newton,50-64 Years,17494,20064,18068,14258,,1996
2022-05-17,Middlesex,Newton,65-74 Years,9938,11619,10404,8668,,1215
2022-05-17,Middlesex,Newton,75+ Years,7438,8807,7795,6751,,1012
2022-05-17,Middlesex,Newton,Total,91690,93221,82093,55437,,11128
2022-05-17,Norfolk,Wellesley,5-11 Years,2692,2285,2022,2,,263
2022-05-17,Norfolk,Wellesley,12-15 Years,1831,2037,1883,921,,154
2022-05-17,Norfolk,Wellesley,16-19 Years,3319,2504,1999,1331,,505
2022-05-17,Norfolk,Wellesley,20-29 Years,4462,3648,2641,1508,,1007
2022-05-17,Norfolk,Wellesley,30-49 Years,5413,5396,4789,3489,,607
2022-05-17,Norfolk,Wellesley,50-64 Years,5510,6090,5519,4493,,571
2022-05-17,Norfolk,Wellesley,65-74 Years,2621,2590,2293,1932,,297
2022-05-17,Norfolk,Wellesley,75+ Years,2135,2385,2118,1831,,267
2022-05-17,Norfolk,Wellesley,Total,29713,26937,23264,15507,,3673
2022-05-24,Suffolk,Chelsea,5-11 Years,3144,2195,1555,1,,640
2022-05-24,Suffolk,Chelsea,12-15 Years,1768,2254,1861,392,,393
2022-05-24,Suffolk,Chelsea,16-19 Years,1762,2278,1738,522,,540
2022-05-24,Suffolk,Chelsea,20-29 Years,6170,6946,5479,1695,,1467
2022-05-24,Suffolk,Chelsea,30-49 Years,11744,14003,11605,4893,,2398
2022-05-24,Suffolk,Chelsea,50-64 Years,5861,7061,6021,3622,,1040
2022-05-24,Suffolk,Chelsea,65-74 Years,2092,2530,2233,1616,,297
2022-05-24,Suffolk,Chelsea,75+ Years,1471,1709,1478,1122,,231
2022-05-24,Suffolk,Chelsea,Total,36918,38977,31970,13863,,7007
2022-05-24,Suffolk,Revere,5-11 Years,4263,2302,1828,10,,474
2022-05-24,Suffolk,Revere,12-15 Years,2613,2564,2233,413,,331
2022-05-24,Suffolk,Revere,16-19 Years,2844,2740,2345,840,,395
2022-05-24,Suffolk,Revere,20-29 Years,8303,8884,7323,2552,,1561
2022-05-24,Suffolk,Revere,30-49 Years,17705,18614,15970,6731,,2644
2022-05-24,Suffolk,Revere,50-64 Years,12184,11274,10041,6012,,1233
2022-05-24,Suffolk,Revere,65-74 Years,5047,4762,4295,3184,,467
2022-05-24,Suffolk,Revere,75+ Years,4312,3563,3077,2360,,486
2022-05-24,Suffolk,Revere,Total,60849,54703,47112,22102,,7591
2022-05-24,Middlesex,Newton,5-11 Years,7107,6958,6414,116,,544
2022-05-24,Middlesex,Newton,12-15 Years,4932,6031,5436,3016,,595
2022-05-24,Middlesex,Newton,16-19 Years,8329,5925,5066,3372,,859
2022-05-24,Middlesex,Newton,20-29 Years,12487,10981,8820,5174,,2161
2022-05-24,Middlesex,Newton,30-49 Years,19706,22900,20138,14273,,2762
2022-05-24,Middlesex,Newton,50-64 Years,17494,20090,18104,14320,,1986
2022-05-24,Middlesex,Newton,65-74 Years,9938,11650,10434,8710,,1216
2022-05-24,Middlesex,Newton,75+ Years,7438,8825,7801,6760,,1024
2022-05-24,Middlesex,Newton,Total,91690,93362,82213,55741,,11149
2022-05-24,Norfolk,Wellesley,5-11 Years,2692,2292,2031,29,,261
2022-05-24,Norfolk,Wellesley,12-15 Years,1831,2039,1884,939,,155
2022-05-24,Norfolk,Wellesley,16-19 Years,3319,2505,2001,1335,,504
2022-05-24,Norfolk,Wellesley,20-29 Years,4462,3653,2643,1513,,1010
2022-05-24,Norfolk,Wellesley,30-49 Years,5413,5400,4793,3494,,607
2022-05-24,Norfolk,Wellesley,50-64 Years,5510,6096,5529,4509,,567
2022-05-24,Norfolk,Wellesley,65-74 Years,2621,2592,2303,1939,,289
2022-05-24,Norfolk,Wellesley,75+ Years,2135,2386,2119,1841,,267
2022-05-24,Norfolk,Wellesley,Total,29713,26965,23303,15599,,3662
2022-05-31,Suffolk,Chelsea,5-11 Years,3144,2211,1566,2,,645
2022-05-31,Suffolk,Chelsea,12-15 Years,1768,2257,1864,402,,393
2022-05-31,Suffolk,Chelsea,16-19 Years,1762,2280,1739,531,,541
2022-05-31,Suffolk,Chelsea,20-29 Years,6170,6949,5487,1720,,1462
2022-05-31,Suffolk,Chelsea,30-49 Years,11744,14005,11608,4919,,2397
2022-05-31,Suffolk,Chelsea,50-64 Years,5861,7057,6019,3644,,1038
2022-05-31,Suffolk,Chelsea,65-74 Years,2092,2533,2236,1622,,297
2022-05-31,Suffolk,Chelsea,75+ Years,1471,1710,1478,1126,,232
2022-05-31,Suffolk,Chelsea,Total,36918,39003,31997,13966,,7006
2022-05-31,Suffolk,Revere,5-11 Years,4263,2308,1841,21,,467
2022-05-31,Suffolk,Revere,12-15 Years,2613,2570,2232,423,,338
2022-05-31,Suffolk,Revere,16-19 Years,2844,2741,2346,850,,395
2022-05-31,Suffolk,Revere,20-29 Years,8303,8899,7332,2576,,1567
2022-05-31,Suffolk,Revere,30-49 Years,17705,18645,15984,6770,,2661
2022-05-31,Suffolk,Revere,50-64 Years,12184,11284,10048,6039,,1236
2022-05-31,Suffolk,Revere,65-74 Years,5047,4767,4291,3195,,476
2022-05-31,Suffolk,Revere,75+ Years,4312,3568,3081,2366,,487
2022-05-31,Suffolk,Revere,Total,60849,54782,47155,22240,,7627
2022-05-31,Middlesex,Newton,5-11 Years,7107,6988,6434,382,,554
2022-05-31,Middlesex,Newton,12-15 Years,4932,6027,5439,3052,,588
2022-05-31,Middlesex,Newton,16-19 Years,8329,5924,5068,3386,,856
2022-05-31,Middlesex,Newton,20-29 Years,12487,10983,8824,5188,,2159
2022-05-31,Middlesex,Newton,30-49 Years,19706,22919,20158,14308,,2761
2022-05-31,Middlesex,Newton,50-64 Years,17494,20114,18107,14348,,2007
2022-05-31,Middlesex,Newton,65-74 Years,9938,11666,10449,8735,,1217
2022-05-31,Middlesex,Newton,75+ Years,7438,8828,7804,6774,,1024
2022-05-31,Middlesex,Newton,Total,91690,93451,82283,56173,,11168
2022-05-31,Norfolk,Wellesley,5-11 Years,2692,2299,2036,74,,263
2022-05-31,Norfolk,Wellesley,12-15 Years,1831,2036,1886,955,,150
2022-05-31,Norfolk,Wellesley,16-19 Years,3319,2503,2002,1339,,501
2022-05-31,Norfolk,Wellesley,20-29 Years,4462,3649,2644,1517,,1005
2022-05-31,Norfolk,Wellesley,30-49 Years,5413,5406,4801,3499,,605
2022-05-31,Norfolk,Wellesley,50-64 Years,5510,6099,5535,4517,,564
2022-05-31,Norfolk,Wellesley,65-74 Years,2621,2598,2305,1941,,293
2022-05-31,Norfolk,Wellesley,75+ Years,2135,2382,2120,1846,,262
2022-05-31,Norfolk,Wellesley,Total,29713,26974,23329,15688,,3645
2022-06-07,Suffolk,Chelsea,5-11 Years,3144,2228,1580,3,,648
2022-06-07,Suffolk,Chelsea,12-15 Years,1768,2263,1868,409,,395
2022-06-07,Suffolk,Chelsea,16-19 Years,1762,2284,1741,542,,543
2022-06-07,Suffolk,Chelsea,20-29 Years,6170,6957,5498,1738,,1459
2022-06-07,Suffolk,Chelsea,30-49 Years,11744,14007,11622,4950,,2385
2022-06-07,Suffolk,Chelsea,50-64 Years,5861,7062,6024,3670,,1038
2022-06-07,Suffolk,Chelsea,65-74 Years,2092,2531,2237,1634,,294
2022-06-07,Suffolk,Chelsea,75+ Years,1471,1712,1482,1132,,230
2022-06-07,Suffolk,Chelsea,Total,36918,39045,32052,14078,,6993
2022-06-07,Suffolk,Revere,5-11 Years,4263,2323,1855,33,,468
2022-06-07,Suffolk,Revere,12-15 Years,2613,2575,2236,434,,339
2022-06-07,Suffolk,Revere,16-19 Years,2844,2747,2352,863,,395
2022-06-07,Suffolk,Revere,20-29 Years,8303,8913,7336,2596,,1577
2022-06-07,Suffolk,Revere,30-49 Years,17705,18658,15995,6837,,2663
2022-06-07,Suffolk,Revere,50-64 Years,12184,11293,10051,6083,,1242
2022-06-07,Suffolk,Revere,65-74 Years,5047,4764,4290,3207,,474
2022-06-07,Suffolk,Revere,75+ Years,4312,3566,3079,2371,,487
2022-06-07,Suffolk,Revere,Total,60849,54839,47194,22424,,7645
2022-06-07,Middlesex,Newton,5-11 Years,7107,7017,6441,670,,576
2022-06-07,Middlesex,Newton,12-15 Years,4932,6037,5444,3114,,593
